batsmen,bowler,balls,delivery,0s,1s,2s,3s,4s,5s,6s
Dwayne Bravo,Hardik Pandya,3,8,1,1,2,1,1,0,1
Dwayne Bravo,Harmeet Singh,3,3,1,1,2,1,1,0,1
Dwayne Bravo,Harmeet Singh,3,4,1,1,1,1,1,0,1
Dwayne Bravo,Harmeet Singh,3,5,1,1,1,1,1,0,1
Dwayne Bravo,Harshal Patel,1,4,1,1,1,1,1,0,1
Dwayne Bravo,IK Pathan,18,1,2,1,1,1,1,0,1
Dwayne Bravo,IK Pathan,18,2,2,1,1,1,1,0,1
Dwayne Bravo,IK Pathan,18,3,2,1,1,1,1,0,1
Dwayne Bravo,IK Pathan,18,4,1,1,1,1,1,0,1
Dwayne Bravo,IK Pathan,18,5,2,1,1,1,1,0,1
Dwayne Bravo,IK Pathan,18,6,1,3,1,1,1,0,1
Dwayne Bravo,Iqbal Abdulla,4,2,1,3,1,1,1,0,1
Dwayne Bravo,Iqbal Abdulla,4,3,1,3,1,1,1,0,1
Dwayne Bravo,Iqbal Abdulla,4,5,1,3,1,1,1,0,1
Dwayne Bravo,Iqbal Abdulla,4,6,1,3,1,1,1,0,1
Dwayne Bravo,Ishant Sharma,16,1,1,3,1,1,1,0,1
Dwayne Bravo,Ishant Sharma,16,2,2,3,1,1,1,0,1
Dwayne Bravo,Ishant Sharma,16,3,2,3,1,1,2,0,1
Dwayne Bravo,Ishant Sharma,16,4,2,3,1,1,1,0,1
Dwayne Bravo,Ishant Sharma,16,5,2,1,1,1,1,0,1
Dwayne Bravo,Ishant Sharma,16,6,2,1,1,1,1,0,1
Dwayne Bravo,Ishant Sharma,16,7,2,1,1,1,1,0,1
Dwayne Bravo,J Botha,8,1,2,2,1,1,1,0,1
Dwayne Bravo,J Botha,8,3,2,2,1,1,1,0,1
Dwayne Bravo,J Botha,8,4,2,1,1,1,1,0,1
Dwayne Bravo,J Botha,8,5,2,1,1,1,1,0,1
Dwayne Bravo,J Botha,8,6,2,1,1,1,1,0,1
Dwayne Bravo,JA Morkel,11,1,1,1,1,1,1,0,1
Dwayne Bravo,JA Morkel,11,2,1,1,1,1,1,0,1
Dwayne Bravo,JA Morkel,11,3,1,2,1,1,1,0,1
Dwayne Bravo,JA Morkel,11,4,1,2,1,1,1,0,1
Dwayne Bravo,JA Morkel,11,5,2,2,1,1,1,0,1
Dwayne Bravo,JA Morkel,11,6,1,1,1,1,1,0,1
Dwayne Bravo,JEC Franklin,7,1,1,1,1,1,1,0,1
Dwayne Bravo,JEC Franklin,7,2,1,1,1,1,1,0,1
Dwayne Bravo,JEC Franklin,7,3,1,1,1,1,1,0,1
Dwayne Bravo,JEC Franklin,7,5,1,1,1,1,1,0,1
Dwayne Bravo,JEC Franklin,7,6,1,1,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,1,2,1,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,2,1,1,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,3,2,1,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,4,2,2,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,5,1,1,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,6,2,1,1,1,1,0,1
Dwayne Bravo,JH Kallis,15,7,1,1,1,1,1,0,1
Dwayne Bravo,JP Faulkner,18,1,1,1,1,1,1,0,1
Dwayne Bravo,JP Faulkner,18,2,1,1,3,1,1,0,1
Dwayne Bravo,JP Faulkner,18,3,1,2,1,1,1,0,1
Dwayne Bravo,JP Faulkner,18,4,1,3,1,1,1,0,1
Dwayne Bravo,JP Faulkner,18,6,1,1,1,1,1,0,1
Dwayne Bravo,Jagadeesha Suchith,9,1,1,1,1,1,1,0,1
Dwayne Bravo,Jagadeesha Suchith,9,2,1,1,1,1,1,0,1
Dwayne Bravo,Jagadeesha Suchith,9,3,1,1,1,1,1,0,1
Dwayne Bravo,Jagadeesha Suchith,9,4,1,1,1,1,1,0,1
Dwayne Bravo,Jagadeesha Suchith,9,5,1,1,1,1,1,0,1
Dwayne Bravo,Jagadeesha Suchith,9,6,2,1,1,1,1,0,1
Dwayne Bravo,Jaskaran Singh,1,4,2,1,1,1,1,0,1
Dwayne Bravo,Jasprit Bumrah,13,1,1,1,1,1,1,0,2
Dwayne Bravo,Jasprit Bumrah,13,2,2,1,1,1,1,0,1
Dwayne Bravo,Jasprit Bumrah,13,3,2,1,1,1,1,0,1
Dwayne Bravo,Jasprit Bumrah,13,4,1,1,1,1,1,0,1
Dwayne Bravo,Jasprit Bumrah,13,5,1,1,1,1,1,0,1
Dwayne Bravo,Jasprit Bumrah,13,6,1,1,1,1,1,0,1
Dwayne Bravo,Jaydev Unadkat,9,1,1,1,1,1,1,0,1
Dwayne Bravo,Jaydev Unadkat,9,2,1,1,1,1,1,0,1
Dwayne Bravo,Jaydev Unadkat,9,3,2,1,1,1,1,0,1
Dwayne Bravo,Jaydev Unadkat,9,4,2,1,1,1,1,0,1
Dwayne Bravo,Jaydev Unadkat,9,5,2,1,1,1,1,0,1
Dwayne Bravo,Jaydev Unadkat,9,6,2,1,1,1,1,0,1
Dwayne Bravo,Joginder Sharma,5,1,1,1,1,1,1,0,1
Dwayne Bravo,Joginder Sharma,5,2,2,1,1,1,1,0,1
Dwayne Bravo,Joginder Sharma,5,3,1,1,1,1,1,0,1
Dwayne Bravo,Joginder Sharma,5,5,1,1,1,1,1,0,1
Dwayne Bravo,K Goel,5,2,1,1,1,1,1,0,1
Dwayne Bravo,K Goel,5,3,1,1,1,1,1,0,1
Dwayne Bravo,K Goel,5,4,1,1,1,1,1,0,1
Dwayne Bravo,K Goel,5,6,2,1,1,1,1,0,1
Dwayne Bravo,KK Cooper,12,1,2,1,3,1,1,0,1
Dwayne Bravo,KK Cooper,12,2,2,1,1,1,1,0,1
Dwayne Bravo,KK Cooper,12,3,2,1,1,1,1,0,1
Dwayne Bravo,KK Cooper,12,4,1,1,1,1,1,0,1
Dwayne Bravo,KK Cooper,12,5,1,1,1,1,1,0,1
Dwayne Bravo,KK Cooper,12,6,1,1,1,1,1,0,1
Dwayne Bravo,Karn Sharma,6,1,1,1,1,1,1,0,1
Dwayne Bravo,Karn Sharma,6,2,1,1,1,1,1,0,1
Dwayne Bravo,Karn Sharma,6,3,1,1,1,1,1,0,1
Dwayne Bravo,Karn Sharma,6,4,1,1,1,1,1,0,1
Dwayne Bravo,Karn Sharma,6,5,1,1,1,1,1,0,1
Dwayne Bravo,Karn Sharma,6,6,1,1,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,1,1,1,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,2,1,1,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,3,1,1,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,4,1,2,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,5,1,2,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,7,1,1,1,1,1,0,1
Dwayne Bravo,Kieron Pollard,9,8,1,1,1,1,1,0,1
Dwayne Bravo,Krunal Pandya,4,2,1,1,1,1,1,0,1
Dwayne Bravo,Krunal Pandya,4,3,1,1,1,1,1,0,1
Dwayne Bravo,Krunal Pandya,4,4,1,1,1,1,1,0,1
Dwayne Bravo,Krunal Pandya,4,6,1,1,1,1,1,0,1
Dwayne Bravo,L Balaji,5,3,1,1,1,1,1,0,1
Dwayne Bravo,L Balaji,5,4,1,1,1,1,1,0,1
Dwayne Bravo,L Balaji,5,5,1,1,1,1,1,0,1
Dwayne Bravo,L Balaji,5,6,1,1,1,1,1,0,1
Dwayne Bravo,LR Shukla,6,1,1,1,1,1,1,0,1
Dwayne Bravo,LR Shukla,6,2,1,1,1,1,1,0,1
Dwayne Bravo,LR Shukla,6,3,1,2,1,1,1,0,1
Dwayne Bravo,LR Shukla,6,6,1,1,1,1,1,0,1
Dwayne Bravo,M Kartik,15,1,1,1,1,1,1,0,1
Dwayne Bravo,M Kartik,15,2,2,1,1,1,1,0,1
Dwayne Bravo,M Kartik,15,3,2,1,1,1,1,0,1
Dwayne Bravo,M Kartik,15,4,2,1,1,1,1,0,1
Dwayne Bravo,M Kartik,15,5,2,1,1,1,1,0,1
Dwayne Bravo,M Kartik,15,6,2,1,1,1,1,0,1
Dwayne Bravo,M Morkel,3,2,2,1,1,1,1,0,1
Dwayne Bravo,M Morkel,3,4,2,1,1,1,1,0,1
Dwayne Bravo,M Morkel,3,6,2,1,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,1,2,1,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,2,1,1,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,3,1,1,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,4,1,1,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,5,3,1,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,6,1,2,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,7,1,2,1,1,1,0,1
Dwayne Bravo,M Muralitharan,13,8,1,1,1,1,1,0,1
Dwayne Bravo,M de Lange,1,5,1,1,1,1,1,0,1
Dwayne Bravo,MA Starc,6,2,1,1,1,1,1,0,1
Dwayne Bravo,MA Starc,6,3,1,1,1,1,1,0,1
Dwayne Bravo,MA Starc,6,4,1,1,1,1,1,0,1
Dwayne Bravo,MA Starc,6,6,1,1,1,1,1,0,1
Dwayne Bravo,MC Henriques,10,1,1,1,1,1,1,0,1
Dwayne Bravo,MC Henriques,10,2,2,1,1,1,1,0,1
Dwayne Bravo,MC Henriques,10,3,1,1,1,1,1,0,1
Dwayne Bravo,MC Henriques,10,4,1,1,1,1,1,0,1
Dwayne Bravo,MC Henriques,10,5,1,1,1,1,1,0,1
Dwayne Bravo,MC Henriques,10,6,1,1,1,1,1,0,1
Dwayne Bravo,MM Patel,9,1,1,1,1,1,1,0,1
Dwayne Bravo,MM Patel,9,2,1,1,1,1,1,0,1
Dwayne Bravo,MM Patel,9,3,1,1,1,1,1,0,1
Dwayne Bravo,MM Patel,9,4,1,1,1,1,1,0,1
Dwayne Bravo,MM Patel,9,5,1,2,1,1,1,0,1
Dwayne Bravo,MR Marsh,3,5,1,2,1,1,1,0,1
Dwayne Bravo,MR Marsh,3,6,1,2,1,1,1,0,1
Dwayne Bravo,MR Marsh,3,7,1,2,1,1,1,0,1
Dwayne Bravo,MS Gony,9,1,1,2,1,1,1,0,1
Dwayne Bravo,MS Gony,9,2,1,2,1,1,1,0,1
Dwayne Bravo,MS Gony,9,3,1,2,1,1,1,0,1
Dwayne Bravo,MS Gony,9,4,1,1,1,1,1,0,1
Dwayne Bravo,MS Gony,9,5,1,1,1,1,1,0,1
Dwayne Bravo,MS Gony,9,6,1,1,1,1,1,0,1
Dwayne Bravo,MS Gony,9,7,1,1,1,1,1,0,1
Dwayne Bravo,Mayank Markande,4,1,1,1,1,1,1,0,1
Dwayne Bravo,Mayank Markande,4,2,1,1,1,1,1,0,1
Dwayne Bravo,Mayank Markande,4,4,1,1,1,1,1,0,1
Dwayne Bravo,Mayank Markande,4,5,1,1,1,1,1,0,1
Dwayne Bravo,Mitchell Johnson,7,4,1,1,1,1,1,0,1
Dwayne Bravo,Mitchell Johnson,7,5,1,1,1,1,1,0,1
Dwayne Bravo,Mitchell Johnson,7,6,2,1,1,1,1,0,1
Dwayne Bravo,Mitchell Johnson,7,7,1,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,1,1,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,2,1,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,3,2,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,4,2,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,5,2,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,6,2,1,1,1,1,0,1
Dwayne Bravo,Mitchell McClenaghan,13,7,2,1,1,1,1,0,1
Dwayne Bravo,Mohammad Hafeez,3,1,2,1,1,1,1,0,1
Dwayne Bravo,Mohammad Hafeez,3,2,2,1,1,1,1,0,1
Dwayne Bravo,Mohammad Hafeez,3,4,2,1,1,1,1,0,1
Dwayne Bravo,Mohammed Siraj,3,1,1,1,1,1,1,0,1
Dwayne Bravo,Mohammed Siraj,3,2,1,1,1,1,1,0,1
Dwayne Bravo,Mohammed Siraj,3,4,1,1,1,1,1,0,1
Dwayne Bravo,Mohit Sharma,3,1,1,2,1,1,1,0,1
Dwayne Bravo,Mohit Sharma,3,3,1,1,1,1,1,0,1
Dwayne Bravo,Murugan Ashwin,8,1,1,1,1,1,1,0,1
Dwayne Bravo,Murugan Ashwin,8,2,1,1,1,1,1,0,1
Dwayne Bravo,Murugan Ashwin,8,3,1,1,1,1,1,0,1
Dwayne Bravo,Murugan Ashwin,8,4,1,1,1,1,1,0,1
Dwayne Bravo,Murugan Ashwin,8,5,1,1,1,1,1,0,1
Dwayne Bravo,Murugan Ashwin,8,6,1,1,1,1,1,0,1
Dwayne Bravo,Mustafizur Rahman,7,1,1,1,1,1,1,0,1
Dwayne Bravo,Mustafizur Rahman,7,2,1,1,1,1,1,0,1
Dwayne Bravo,Mustafizur Rahman,7,3,1,1,1,1,1,0,1
Dwayne Bravo,Mustafizur Rahman,7,4,1,1,1,1,1,0,1
Dwayne Bravo,Mustafizur Rahman,7,5,1,1,1,1,1,0,1
Dwayne Bravo,P Amarnath,6,1,1,1,1,1,1,0,1
Dwayne Bravo,P Amarnath,6,2,1,1,1,1,1,0,1
Dwayne Bravo,P Amarnath,6,4,1,1,1,1,1,0,1
Dwayne Bravo,P Amarnath,6,5,1,1,1,1,1,0,1
Dwayne Bravo,P Amarnath,6,6,1,1,1,1,1,0,1
Dwayne Bravo,P Awana,19,1,1,1,1,1,1,0,1
Dwayne Bravo,P Awana,19,2,1,1,1,1,1,0,1
Dwayne Bravo,P Awana,19,3,1,3,1,1,1,0,1
Dwayne Bravo,P Awana,19,4,2,3,1,1,1,0,1
Dwayne Bravo,P Awana,19,5,2,2,1,1,1,0,1
Dwayne Bravo,P Awana,19,6,2,1,1,1,1,0,1
Dwayne Bravo,P Kumar,19,1,2,2,1,1,1,0,1
Dwayne Bravo,P Kumar,19,2,1,1,1,1,1,0,1
Dwayne Bravo,P Kumar,19,3,1,1,2,1,1,0,1
Dwayne Bravo,P Kumar,19,4,1,2,1,1,1,0,1
Dwayne Bravo,P Kumar,19,5,1,1,1,1,1,0,1
Dwayne Bravo,P Kumar,19,6,1,2,1,1,1,0,1
Dwayne Bravo,P Kumar,19,7,1,2,1,1,1,0,1
Dwayne Bravo,P Suyal,8,1,1,2,1,1,1,0,1
Dwayne Bravo,P Suyal,8,2,1,2,1,1,1,0,1
Dwayne Bravo,P Suyal,8,3,1,2,1,1,1,0,1
Dwayne Bravo,P Suyal,8,4,1,2,1,1,1,0,1
Dwayne Bravo,P Suyal,8,5,1,1,1,1,1,0,1
Dwayne Bravo,P Suyal,8,6,1,1,1,1,1,0,1
Dwayne Bravo,PJ Cummins,3,2,1,1,1,1,1,0,1
Dwayne Bravo,PJ Cummins,3,3,1,1,1,1,1,0,1
Dwayne Bravo,PJ Cummins,3,5,1,1,1,1,1,0,1
Dwayne Bravo,PP Ojha,37,1,2,3,1,1,1,0,1
Dwayne Bravo,PP Ojha,37,2,4,1,1,1,1,0,1
Dwayne Bravo,PP Ojha,37,3,2,2,1,1,1,0,1
Dwayne Bravo,PP Ojha,37,4,2,3,2,1,1,0,1
Dwayne Bravo,PP Ojha,37,5,3,2,2,1,1,0,1
Dwayne Bravo,PP Ojha,37,6,4,2,2,1,1,0,1
Dwayne Bravo,PV Tambe,11,1,1,2,2,1,1,0,1
Dwayne Bravo,PV Tambe,11,2,1,3,2,1,1,0,1
Dwayne Bravo,PV Tambe,11,4,1,1,2,1,2,0,1
Dwayne Bravo,PV Tambe,11,5,1,1,2,1,2,0,1
Dwayne Bravo,PV Tambe,11,6,1,1,2,1,2,0,1
Dwayne Bravo,Pankaj Singh,2,3,1,1,2,1,2,0,1
Dwayne Bravo,Pankaj Singh,2,4,1,1,2,1,2,0,1
Dwayne Bravo,Piyush Chawla,44,1,5,1,2,1,2,0,1
Dwayne Bravo,Piyush Chawla,44,2,2,4,2,1,3,0,1
Dwayne Bravo,Piyush Chawla,44,3,5,4,2,1,1,0,1
Dwayne Bravo,Piyush Chawla,44,4,5,3,2,1,2,0,1
Dwayne Bravo,Piyush Chawla,44,5,5,2,2,1,2,0,1
Dwayne Bravo,Piyush Chawla,44,6,4,2,2,1,2,0,1
Dwayne Bravo,Piyush Chawla,44,7,1,2,2,1,2,0,1
Dwayne Bravo,Pradeep Sangwan,7,1,1,1,2,1,2,0,1
Dwayne Bravo,Pradeep Sangwan,7,3,1,1,2,1,2,0,1
Dwayne Bravo,Pradeep Sangwan,7,4,1,1,1,1,2,0,1
Dwayne Bravo,Pradeep Sangwan,7,5,1,1,1,1,2,0,1
Dwayne Bravo,Pradeep Sangwan,7,6,1,2,1,1,2,0,1
Dwayne Bravo,R Bhatia,26,1,1,2,1,1,2,0,1
Dwayne Bravo,R Bhatia,26,2,1,3,1,1,1,0,1
Dwayne Bravo,R Bhatia,26,3,3,3,1,1,1,0,1
Dwayne Bravo,R Bhatia,26,4,3,1,1,1,1,0,1
Dwayne Bravo,R Bhatia,26,5,3,1,1,1,1,0,1
Dwayne Bravo,R Bhatia,26,6,3,3,2,1,1,0,1
Dwayne Bravo,R Bhatia,26,7,3,2,2,1,1,0,1
Dwayne Bravo,R Dhawan,5,1,3,2,2,1,1,0,1
Dwayne Bravo,R Dhawan,5,2,1,2,2,1,1,0,1
Dwayne Bravo,R Dhawan,5,3,1,1,2,1,1,0,1
Dwayne Bravo,R Dhawan,5,5,1,1,2,1,1,0,1
Dwayne Bravo,R Dhawan,5,6,1,1,2,1,1,0,1
Dwayne Bravo,R Rampaul,4,2,1,1,2,1,1,0,1
Dwayne Bravo,R Rampaul,4,3,1,1,2,1,1,0,1
Dwayne Bravo,R Rampaul,4,4,1,1,1,1,1,0,1
Dwayne Bravo,R Rampaul,4,5,1,1,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,1,1,2,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,2,1,2,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,3,1,4,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,4,1,1,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,5,2,1,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,6,3,2,1,1,1,0,1
Dwayne Bravo,R Vinay Kumar,28,8,3,2,1,1,1,0,1
Dwayne Bravo,RE van der Merwe,18,1,1,1,1,1,1,0,1
Dwayne Bravo,RE van der Merwe,18,2,1,2,1,1,1,0,1
Dwayne Bravo,RE van der Merwe,18,3,1,3,1,1,1,0,1
Dwayne Bravo,RE van der Merwe,18,4,1,3,1,1,1,0,1
Dwayne Bravo,RE van der Merwe,18,5,1,2,1,1,1,0,1
Dwayne Bravo,RE van der Merwe,18,6,1,2,1,1,1,0,1
Dwayne Bravo,RJ Harris,9,1,1,2,1,1,1,0,1
Dwayne Bravo,RJ Harris,9,2,1,2,1,1,1,0,1
Dwayne Bravo,RJ Harris,9,3,1,2,1,1,1,0,1
Dwayne Bravo,RJ Harris,9,5,2,2,1,1,1,0,1
Dwayne Bravo,RJ Harris,9,6,2,2,1,1,1,0,1
Dwayne Bravo,RP Singh,22,1,1,2,1,1,1,0,1
Dwayne Bravo,RP Singh,22,2,2,2,1,1,1,0,1
Dwayne Bravo,RP Singh,22,3,2,1,1,1,1,0,1
Dwayne Bravo,RP Singh,22,4,1,1,1,1,1,0,1
Dwayne Bravo,RP Singh,22,5,1,1,1,1,1,0,1
Dwayne Bravo,RP Singh,22,6,4,2,1,1,1,0,1
Dwayne Bravo,RP Singh,22,7,1,2,1,1,1,0,1
Dwayne Bravo,RR Powar,4,2,1,2,1,1,1,0,1
Dwayne Bravo,RR Powar,4,4,1,2,1,1,1,0,1
Dwayne Bravo,RR Powar,4,5,1,2,1,1,1,0,1
Dwayne Bravo,RR Powar,4,6,1,2,1,1,1,0,1
Dwayne Bravo,RS Bopara,4,1,1,1,1,1,1,0,1
Dwayne Bravo,RS Bopara,4,3,1,1,1,1,1,0,1
Dwayne Bravo,RS Bopara,4,5,1,1,1,1,1,0,1
Dwayne Bravo,RS Bopara,4,6,1,1,1,1,1,0,1
Dwayne Bravo,Rashid Khan,5,2,1,1,1,1,1,0,1
Dwayne Bravo,Rashid Khan,5,5,2,1,1,1,1,0,1
Dwayne Bravo,Rashid Khan,5,6,2,2,1,1,1,0,1
Dwayne Bravo,Ravichandran Ashwin,1,6,1,2,1,1,1,0,1
Dwayne Bravo,Rohit Sharma,11,1,1,2,1,1,1,0,1
Dwayne Bravo,Rohit Sharma,11,3,2,1,1,1,1,0,1
Dwayne Bravo,Rohit Sharma,11,4,1,1,1,1,1,0,1
Dwayne Bravo,Rohit Sharma,11,5,3,1,1,1,1,0,1
Dwayne Bravo,Rohit Sharma,11,6,3,1,1,1,1,0,1
Dwayne Bravo,S Ladda,3,1,3,1,1,1,1,0,1
Dwayne Bravo,S Ladda,3,2,3,1,1,1,1,0,1
Dwayne Bravo,S Ladda,3,3,1,1,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,1,1,1,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,2,1,1,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,3,1,1,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,4,1,1,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,5,1,1,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,6,1,2,1,1,1,0,1
Dwayne Bravo,S Sreesanth,13,7,1,1,1,1,1,0,1
Dwayne Bravo,S Tyagi,4,1,1,1,1,1,1,0,1
Dwayne Bravo,S Tyagi,4,3,1,1,1,1,1,0,1
Dwayne Bravo,S Tyagi,4,4,1,1,1,1,1,0,1
Dwayne Bravo,SB Bangar,6,1,1,1,1,1,1,0,1
Dwayne Bravo,SB Bangar,6,3,1,1,1,1,1,0,1
Dwayne Bravo,SB Bangar,6,4,1,1,1,1,2,0,1
Dwayne Bravo,SB Bangar,6,5,1,2,1,1,2,0,1
Dwayne Bravo,SC Ganguly,6,1,1,1,1,1,2,0,1
Dwayne Bravo,SC Ganguly,6,2,1,1,1,1,1,0,1
Dwayne Bravo,SC Ganguly,6,3,1,2,1,1,1,0,1
Dwayne Bravo,SC Ganguly,6,5,1,1,1,1,1,0,1
Dwayne Bravo,SC Ganguly,6,6,1,1,1,1,1,0,1
Dwayne Bravo,SE Bond,4,2,1,1,1,1,1,0,1
Dwayne Bravo,SE Bond,4,3,1,1,1,1,1,0,1
Dwayne Bravo,SE Bond,4,5,1,1,1,1,1,0,1
Dwayne Bravo,SE Bond,4,6,1,1,1,1,1,0,1
Dwayne Bravo,SK Trivedi,5,1,1,1,1,1,1,0,1
Dwayne Bravo,SK Trivedi,5,2,1,1,1,1,1,0,1
Dwayne Bravo,SK Trivedi,5,4,1,1,1,1,1,0,1
Dwayne Bravo,SK Trivedi,5,6,1,1,1,1,1,0,1
Dwayne Bravo,SK Warne,3,2,1,1,1,1,1,0,1
Dwayne Bravo,SK Warne,3,3,1,1,1,1,1,0,1
Dwayne Bravo,SK Warne,3,4,1,1,1,1,1,0,1
Dwayne Bravo,SL Malinga,17,1,1,1,1,1,1,0,1
Dwayne Bravo,SL Malinga,17,2,2,1,1,1,1,0,1
Dwayne Bravo,SL Malinga,17,3,1,1,1,1,1,0,1
Dwayne Bravo,SL Malinga,17,4,1,1,1,1,2,0,1
Dwayne Bravo,SL Malinga,17,5,2,1,1,1,2,0,1
Dwayne Bravo,SL Malinga,17,6,2,1,1,1,2,0,1
Dwayne Bravo,SL Malinga,17,7,1,1,1,1,2,0,1
Dwayne Bravo,Sam Curran,1,6,1,1,1,1,2,0,1
Dwayne Bravo,Shahbaz Nadeem,13,1,1,1,1,1,2,0,1
Dwayne Bravo,Shahbaz Nadeem,13,2,3,1,1,1,2,0,1
Dwayne Bravo,Shahbaz Nadeem,13,3,2,1,1,1,2,0,1
Dwayne Bravo,Shahbaz Nadeem,13,4,2,1,1,1,2,0,1
Dwayne Bravo,Shahbaz Nadeem,13,5,1,2,1,1,2,0,1
Dwayne Bravo,Shahbaz Nadeem,13,6,1,2,1,1,2,0,1
Dwayne Bravo,Shahid Afridi,10,1,1,1,2,1,2,0,1
Dwayne Bravo,Shahid Afridi,10,2,2,1,2,1,2,0,1
Dwayne Bravo,Shahid Afridi,10,3,2,1,2,1,1,0,1
Dwayne Bravo,Shahid Afridi,10,4,2,1,1,1,1,0,1
Dwayne Bravo,Shahid Afridi,10,5,2,1,1,1,1,0,1
Dwayne Bravo,Shakib Al Hasan,4,1,2,1,1,1,1,0,1
Dwayne Bravo,Shakib Al Hasan,4,2,1,1,1,1,1,0,1
Dwayne Bravo,Shakib Al Hasan,4,3,1,1,1,1,1,0,1
Dwayne Bravo,Shakib Al Hasan,4,5,1,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,1,1,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,2,3,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,3,2,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,4,1,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,5,1,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,6,1,1,1,1,1,0,1
Dwayne Bravo,Shane Watson,17,7,1,1,1,1,1,0,1
Dwayne Bravo,Shoaib Ahmed,2,3,1,1,1,1,1,0,1
Dwayne Bravo,Shoaib Ahmed,2,5,1,1,1,1,1,0,1
Dwayne Bravo,Shoaib Malik,1,1,1,1,1,1,1,0,1
Dwayne Bravo,Shreyas Gopal,2,2,1,1,1,1,1,0,1
Dwayne Bravo,Shreyas Gopal,2,3,1,1,1,1,1,0,1
Dwayne Bravo,Siddarth Kaul,3,2,1,1,1,1,1,0,1
Dwayne Bravo,Siddarth Kaul,3,3,1,1,1,1,1,0,1
Dwayne Bravo,Siddarth Kaul,3,6,1,1,1,1,1,0,1
Dwayne Bravo,Stuart Binny,2,2,1,1,1,1,1,0,1
Dwayne Bravo,Stuart Binny,2,5,1,1,1,1,1,0,1
Dwayne Bravo,Sunil Narine,2,1,1,1,1,1,1,0,1
Dwayne Bravo,Sunil Narine,2,5,1,1,1,1,1,0,1
Dwayne Bravo,Suresh Raina,1,6,1,1,1,1,1,0,1
Dwayne Bravo,TL Suman,4,1,1,1,1,1,1,0,1
Dwayne Bravo,TL Suman,4,3,1,1,1,1,1,0,1
Dwayne Bravo,TL Suman,4,4,1,1,1,1,1,0,1
Dwayne Bravo,TP Sudhindra,6,1,1,2,1,1,1,0,1
Dwayne Bravo,TP Sudhindra,6,3,1,2,1,1,1,0,1
Dwayne Bravo,TP Sudhindra,6,4,1,2,1,1,1,0,1
Dwayne Bravo,TP Sudhindra,6,5,1,2,1,1,1,0,1
Dwayne Bravo,Trent Boult,8,1,1,2,1,1,1,0,1
Dwayne Bravo,Trent Boult,8,2,1,1,1,1,1,0,1
Dwayne Bravo,Trent Boult,8,3,1,1,1,1,1,0,1
Dwayne Bravo,Trent Boult,8,6,1,1,1,1,2,0,1
Dwayne Bravo,Trent Boult,8,7,1,1,1,1,2,0,1
Dwayne Bravo,Umesh Yadav,16,1,1,1,1,1,1,0,1
Dwayne Bravo,Umesh Yadav,16,2,1,1,2,1,1,0,1
Dwayne Bravo,Umesh Yadav,16,3,1,1,2,1,1,0,1
Dwayne Bravo,Umesh Yadav,16,4,1,1,2,1,1,0,1
